タイムスタンプ,回線番号,下りのトラヒック量(Byte),上りのトラヒック量(Byte),下りの廃棄量(Packets),下りの廃棄量(Byte)
2026-02-07 19:05:00,FF00-00,159949897,72895860,12533,18800270
2026-02-07 19:05:00,GG00-00,34295692,436681016,0,0
2026-02-07 19:05:00,HH00-00,165505509,154895864,19261,28892041
2026-02-07 19:05:00,II00-00,262763704,21540962,0,0
2026-02-07 19:05:00,JJ00-00,646916731,96054137,0,0
2026-02-07 19:05:00,KK00-00,1075480440,138555695,0,0
2026-02-07 19:05:00,LL00-00,1200930676,338489232,0,0
2026-02-07 19:05:00,MM00-00,89296814,335612124,0,0
2026-02-07 19:05:00,NN00-00,171671768,21205940,0,0
2026-02-07 19:05:00,OO00-00,742215850,566364772,0,0
2026-02-07 19:05:00,PP00-00,79533553,120331688,0,0
2026-02-07 19:05:00,QQ00-00,117016163,105051890,0,0
2026-02-07 19:05:00,RR00-00,123730843,201415115,0,0
2026-02-07 19:05:00,SS00-00,282872287,333433266,0,0
2026-02-07 19:05:00,TT00-00,594939835,106418755,0,0
2026-02-07 19:05:00,UU00-00,33492248,258516305,2383,3574603
2026-02-07 19:05:00,VV00-00,966824730,37890230,0,0
2026-02-07 19:05:00,WW00-00,136223144,154638714,0,0
2026-02-07 19:05:00,XX00-00,946999613,94370640,83124,124686208
2026-02-07 19:05:00,YY00-00,637439508,724589036,0,0
2026-02-07 19:05:00,ZZ00-00,97265609,137140370,0,0
2026-02-07 19:10:00,AA00-00,208129881,298290031,0,0
2026-02-07 19:10:00,BB00-00,612771973,108730899,0,0
2026-02-07 19:10:00,CC00-00,47188310,328691268,0,0
2026-02-07 19:10:00,DD00-00,65347689,500766286,0,0
2026-02-07 19:10:00,EE00-00,361019340,113727972,0,0
2026-02-07 19:10:00,FF00-00,166197782,72900618,0,0
2026-02-07 19:10:00,GG00-00,32513061,476466219,0,0
2026-02-07 19:10:00,HH00-00,161583133,165699055,0,0
2026-02-07 19:10:00,II00-00,237231208,21064116,17882,26823153
2026-02-07 19:10:00,JJ00-00,615847929,100781985,77920,116881021
2026-02-07 19:10:00,KK00-00,1014075569,148925667,0,0
2026-02-07 19:10:00,LL00-00,1188175420,308677090,0,0
2026-02-07 19:10:00,MM00-00,90228422,308372452,0,0
2026-02-07 19:10:00,NN00-00,163894602,23201243,0,0
2026-02-07 19:10:00,OO00-00,691379762,582363590,0,0
2026-02-07 19:10:00,PP00-00,72605530,121188729,7718,11577215
2026-02-07 19:10:00,QQ00-00,113429760,98354836,0,0
2026-02-07 19:10:00,RR00-00,134050393,191365044,0,0
2026-02-07 19:10:00,SS00-00,290423023,324282320,0,0
2026-02-07 19:10:00,TT00-00,555274314,108590426,0,0
2026-02-07 19:10:00,UU00-00,35771848,255010664,0,0
2026-02-07 19:10:00,VV00-00,908238985,40977501,0,0
2026-02-07 19:10:00,WW00-00,124822484,165065484,8714,13071977
2026-02-07 19:10:00,XX00-00,970758269,94096754,0,0
2026-02-07 19:10:00,YY00-00,692195770,726409626,90823,136235350
2026-02-07 19:10:00,ZZ00-00,100170634,141224806,0,0
2026-02-07 19:15:00,AA00-00,196415140,326721222,0,0
2026-02-07 19:15:00,BB00-00,628682474,112344255,0,0
2026-02-07 19:15:00,CC00-00,42641553,336753716,0,0
2026-02-07 19:15:00,DD00-00,66754731,488878470,0,0
2026-02-07 19:15:00,EE00-00,368595293,107930006,33777,50666852
2026-02-07 19:15:00,FF00-00,172965768,71279196,0,0
2026-02-07 19:15:00,GG00-00,31247008,449766789,2557,3836307
2026-02-07 19:15:00,HH00-00,163118954,182113162,0,0
2026-02-07 19:15:00,II00-00,215125001,19134917,21061,31591640
2026-02-07 19:15:00,JJ00-00,601528438,91219776,0,0
2026-02-07 19:15:00,KK00-00,1045968959,147906426,134456,201684541
2026-02-07 19:15:00,LL00-00,1158555986,333312552,0,0
2026-02-07 19:15:00,MM00-00,81939208,319264451,0,0
2026-02-07 19:15:00,NN00-00,166590811,25115073,17514,26271905
2026-02-07 19:15:00,OO00-00,628075713,624186575,0,0
2026-02-07 19:15:00,PP00-00,71045248,129635198,0,0
2026-02-07 19:15:00,QQ00-00,114093878,103947620,0,0
2026-02-07 19:15:00,RR00-00,138513543,190877421,0,0
2026-02-07 19:15:00,SS00-00,300985511,353820686,0,0
2026-02-07 19:15:00,TT00-00,567686692,108773637,43319,64978957
2026-02-07 19:15:00,UU00-00,32571341,274733846,0,0
2026-02-07 19:15:00,VV00-00,851007171,37733248,0,0
2026-02-07 19:15:00,WW00-00,121242419,156238068,0,0
2026-02-07 19:15:00,XX00-00,924177495,85194969,0,0
2026-02-07 19:15:00,YY00-00,713363552,798388764,0,0
2026-02-07 19:15:00,ZZ00-00,108568078,142419008,0,0
2026-02-07 19:20:00,AA00-00,195244931,338978881,25984,38977383
2026-02-07 19:20:00,BB00-00,668768059,108778341,0,0
2026-02-07 19:20:00,CC00-00,41336470,318997872,0,0
2026-02-07 19:20:00,DD00-00,69993240,448108592,0,0
2026-02-07 19:20:00,EE00-00,384577561,111356466,0,0
2026-02-07 19:20:00,FF00-00,187266187,66574378,0,0
2026-02-07 19:20:00,GG00-00,28667993,439679090,2969,4453605
2026-02-07 19:20:00,HH00-00,165039307,178762964,0,0
2026-02-07 19:20:00,II00-00,233122501,17540717,26314,39472371
2026-02-07 19:20:00,JJ00-00,583737736,89209390,0,0
2026-02-07 19:20:00,KK00-00,941530022,160781086,0,0
2026-02-07 19:20:00,LL00-00,1052984108,326294978,0,0
2026-02-07 19:20:00,MM00-00,85806596,345690218,0,0
2026-02-07 19:20:00,NN00-00,163461159,24458399,0,0
2026-02-07 19:20:00,OO00-00,603905858,648834299,0,0
2026-02-07 19:20:00,PP00-00,73289111,131426328,9225,13838139
2026-02-07 19:20:00,QQ00-00,123981915,110270985,10622,15933019
2026-02-07 19:20:00,RR00-00,142518680,176102492,0,0
2026-02-07 19:20:00,SS00-00,304078032,353557687,0,0
2026-02-07 19:20:00,TT00-00,534017153,117767153,0,0
2026-02-07 19:20:00,UU00-00,32432054,295353734,0,0
2026-02-07 19:20:00,VV00-00,883105686,34735233,0,0
2026-02-07 19:20:00,WW00-00,109365478,148193693,10164,15247308
2026-02-07 19:20:00,XX00-00,951782476,85201240,0,0
2026-02-07 19:20:00,YY00-00,697613165,722470583,0,0
2026-02-07 19:20:00,ZZ00-00,113799752,143870714,0,0
2026-02-07 19:25:00,AA00-00,195464659,365029538,0,0
2026-02-07 19:25:00,BB00-00,731038778,98207573,0,0
2026-02-07 19:25:00,CC00-00,43838760,314520288,0,0
2026-02-07 19:25:00,DD00-00,64598359,421516870,0,0
2026-02-07 19:25:00,EE00-00,420759757,108855132,28195,42293934
2026-02-07 19:25:00,FF00-00,193776488,61471644,0,0
2026-02-07 19:25:00,GG00-00,31285792,431887903,0,0
2026-02-07 19:25:00,HH00-00,164743432,182675089,0,0
2026-02-07 19:25:00,II00-00,217629227,18874720,0,0
2026-02-07 19:25:00,JJ00-00,608679624,97847869,0,0
2026-02-07 19:25:00,KK00-00,1025894204,162581470,69992,104989322
2026-02-07 19:25:00,LL00-00,1012455561,297914043,0,0
2026-02-07 19:25:00,MM00-00,80143372,359928322,10582,15873132
2026-02-07 19:25:00,NN00-00,164348426,24761437,15118,22678480
2026-02-07 19:25:00,OO00-00,576292549,595708983,54594,81891812
2026-02-07 19:25:00,PP00-00,73534404,129598336,0,0
2026-02-07 19:25:00,QQ00-00,119584001,104228139,0,0
2026-02-07 19:25:00,RR00-00,128641629,189410145,9680,14521140
2026-02-07 19:25:00,SS00-00,295229481,375291875,0,0
2026-02-07 19:25:00,TT00-00,494806333,108492760,0,0
2026-02-07 19:25:00,UU00-00,34306651,296364916,0,0
2026-02-07 19:25:00,VV00-00,872257431,34761904,0,0
2026-02-07 19:25:00,WW00-00,101621463,145425999,0,0
2026-02-07 19:25:00,XX00-00,1044228201,80481345,100206,150310209
2026-02-07 19:25:00,YY00-00,639581873,775359340,0,0
2026-02-07 19:25:00,ZZ00-00,105265394,157529014,0,0
2026-02-07 19:30:00,AA00-00,182912537,381353736,0,0
2026-02-07 19:30:00,BB00-00,698981624,105446353,0,0
2026-02-07 19:30:00,CC00-00,46501210,331514855,0,0
2026-02-07 19:30:00,DD00-00,66861925,455555217,0,0
2026-02-07 19:30:00,EE00-00,457915884,112568074,37321,55981812
2026-02-07 19:30:00,FF00-00,196366177,62710972,0,0
2026-02-07 19:30:00,GG00-00,30821048,390911977,0,0
2026-02-07 19:30:00,HH00-00,161104141,186704189,20848,31272023
2026-02-07 19:30:00,II00-00,219849192,18532125,15098,22647903
2026-02-07 19:30:00,JJ00-00,637924175,100688855,0,0
2026-02-07 19:30:00,KK00-00,956452102,159790983,77753,116630615
2026-02-07 19:30:00,LL00-00,951817652,309445877,0,0
2026-02-07 19:30:00,MM00-00,72347006,338798368,0,0
2026-02-07 19:30:00,NN00-00,160948408,27224741,0,0
2026-02-07 19:30:00,OO00-00,614164069,557588310,53545,80318688
2026-02-07 19:30:00,PP00-00,68604354,119904392,0,0
2026-02-07 19:30:00,QQ00-00,114618179,101897495,0,0
2026-02-07 19:30:00,RR00-00,117635269,173098696,11729,17594755
2026-02-07 19:30:00,SS00-00,312709946,386257455,0,0
2026-02-07 19:30:00,TT00-00,494117963,108085475,0,0
2026-02-07 19:30:00,UU00-00,37396823,294180258,0,0
2026-02-07 19:30:00,VV00-00,887089135,35472422,0,0
2026-02-07 19:30:00,WW00-00,109942627,142286402,0,0
2026-02-07 19:30:00,XX00-00,1126852047,80032255,0,0
2026-02-07 19:30:00,YY00-00,606713536,738339379,0,0
2026-02-07 19:30:00,ZZ00-00,103250260,148468318,0,0
2026-02-07 19:35:00,AA00-00,199648776,394675839,0,0
2026-02-07 19:35:00,BB00-00,695602856,95108084,48010,72015977
2026-02-07 19:35:00,CC00-00,49967469,355849906,0,0
2026-02-07 19:35:00,DD00-00,64279663,446569110,0,0
2026-02-07 19:35:00,EE00-00,467055126,104867543,0,0
2026-02-07 19:35:00,FF00-00,190559525,62502060,0,0
2026-02-07 19:35:00,GG00-00,31397134,388465221,0,0
2026-02-07 19:35:00,HH00-00,164382808,196309259,0,0
2026-02-07 19:35:00,II00-00,235989028,20156776,0,0
2026-02-07 19:35:00,JJ00-00,603465326,108104716,44275,66413455
2026-02-07 19:35:00,KK00-00,1039412261,174430679,0,0
2026-02-07 19:35:00,LL00-00,945672562,327177491,0,0
2026-02-07 19:35:00,MM00-00,70669732,317462380,0,0
2026-02-07 19:35:00,NN00-00,174877568,26592941,17068,25602609
2026-02-07 19:35:00,OO00-00,572168600,612062502,0,0
2026-02-07 19:35:00,PP00-00,71525965,116549551,0,0
2026-02-07 19:35:00,QQ00-00,108232786,99645499,0,0
2026-02-07 19:35:00,RR00-00,119096639,170265772,0,0
2026-02-07 19:35:00,SS00-00,305900586,403706519,0,0
2026-02-07 19:35:00,TT00-00,465961854,108185915,50636,75954596
2026-02-07 19:35:00,UU00-00,39805210,265210127,0,0
2026-02-07 19:35:00,VV00-00,836354471,33926350,0,0
2026-02-07 19:35:00,WW00-00,114454914,129949851,0,0
2026-02-07 19:35:00,XX00-00,1094669533,76817312,0,0
2026-02-07 19:35:00,YY00-00,632875134,681404993,0,0
2026-02-07 19:35:00,ZZ00-00,104274808,144843649,11855,17783123
2026-02-07 19:40:00,AA00-00,214176080,432775534,0,0
2026-02-07 19:40:00,BB00-00,667938023,87265919,61633,92449581
2026-02-07 19:40:00,CC00-00,49177620,370831837,0,0
2026-02-07 19:40:00,DD00-00,58782090,485314101,4280,6421316
2026-02-07 19:40:00,EE00-00,508890320,97737958,0,0
2026-02-07 19:40:00,FF00-00,176439633,60457907,0,0
2026-02-07 19:40:00,GG00-00,34019985,402998794,0,0
2026-02-07 19:40:00,HH00-00,172783692,206119379,15001,22501984
2026-02-07 19:40:00,II00-00,232265898,21692885,0,0
2026-02-07 19:40:00,JJ00-00,647483389,107508081,0,0
2026-02-07 19:40:00,KK00-00,983969111,189530653,0,0
2026-02-07 19:40:00,LL00-00,930860429,298103018,0,0
2026-02-07 19:40:00,MM00-00,63639740,346839418,0,0
2026-02-07 19:40:00,NN00-00,165574077,26129109,0,0
2026-02-07 19:40:00,OO00-00,548641825,551181015,0,0
2026-02-07 19:40:00,PP00-00,66366542,122085846,8653,12980562
2026-02-07 19:40:00,QQ00-00,116140286,106458398,0,0
2026-02-07 19:40:00,RR00-00,111289386,155256397,0,0
2026-02-07 19:40:00,SS00-00,293953296,404914912,36328,54493362
2026-02-07 19:40:00,TT00-00,429811282,97824898,0,0
2026-02-07 19:40:00,UU00-00,42042589,285423402,0,0
2026-02-07 19:40:00,VV00-00,869253994,35756064,0,0
2026-02-07 19:40:00,WW00-00,123384384,124848774,0,0
2026-02-07 19:40:00,XX00-00,1174409036,77214009,0,0
2026-02-07 19:40:00,YY00-00,669191111,680560877,0,0
2026-02-07 19:40:00,ZZ00-00,105878561,152919938,0,0
2026-02-07 19:45:00,AA00-00,196874252,403707942,0,0
2026-02-07 19:45:00,BB00-00,733202468,85273034,0,0
2026-02-07 19:45:00,CC00-00,49737195,340517900,0,0
2026-02-07 19:45:00,DD00-00,58400662,438032233,0,0
2026-02-07 19:45:00,EE00-00,530794432,101606734,0,0
2026-02-07 19:45:00,FF00-00,165553708,61820304,0,0
2026-02-07 19:45:00,GG00-00,36077590,370110856,0,0
2026-02-07 19:45:00,HH00-00,164338531,199790759,0,0
2026-02-07 19:45:00,II00-00,213729826,20385772,0,0
2026-02-07 19:45:00,JJ00-00,583669305,98714709,0,0
2026-02-07 19:45:00,KK00-00,949421429,188446568,0,0
2026-02-07 19:45:00,LL00-00,917634667,307574889,0,0
2026-02-07 19:45:00,MM00-00,58787103,375484267,0,0
2026-02-07 19:45:00,NN00-00,150145304,27122276,0,0
2026-02-07 19:45:00,OO00-00,557492528,576280121,0,0
2026-02-07 19:45:00,PP00-00,59958264,125083378,0,0
2026-02-07 19:45:00,QQ00-00,107837058,102792125,0,0
2026-02-07 19:45:00,RR00-00,107299019,161890263,0,0
2026-02-07 19:45:00,SS00-00,265162730,425019336,0,0
2026-02-07 19:45:00,TT00-00,449379004,90708906,44323,66484788
2026-02-07 19:45:00,UU00-00,42914534,294986399,0,0
2026-02-07 19:45:00,VV00-00,818618776,33162246,0,0
2026-02-07 19:45:00,WW00-00,130903572,117931053,15448,23173373
2026-02-07 19:45:00,XX00-00,1152246303,74579957,0,0
2026-02-07 19:45:00,YY00-00,727540669,650676513,0,0
2026-02-07 19:45:00,ZZ00-00,95781011,151889854,0,0
2026-02-07 19:50:00,AA00-00,214569313,368207754,0,0
2026-02-07 19:50:00,BB00-00,719641400,89147093,0,0
2026-02-07 19:50:00,CC00-00,51285006,340746587,0,0
2026-02-07 19:50:00,DD00-00,52758183,481502734,0,0
2026-02-07 19:50:00,EE00-00,574429645,100558054,0,0
2026-02-07 19:50:00,FF00-00,171332795,60453487,21223,31835243
2026-02-07 19:50:00,GG00-00,32663476,373119079,2983,4474639
2026-02-07 19:50:00,HH00-00,169212963,190261710,0,0
2026-02-07 19:50:00,II00-00,232751911,21899184,24639,36959409
2026-02-07 19:50:00,JJ00-00,589573490,105008576,40095,60143409
2026-02-07 19:50:00,KK00-00,892237058,191353409,0,0
2026-02-07 19:50:00,LL00-00,880308590,289569300,0,0
2026-02-07 19:50:00,MM00-00,62249386,390653853,0,0
2026-02-07 19:50:00,NN00-00,164055195,26996134,0,0
2026-02-07 19:50:00,OO00-00,584456854,536604208,0,0
2026-02-07 19:50:00,PP00-00,58507443,115112253,0,0
2026-02-07 19:50:00,QQ00-00,116998349,102089343,0,0
2026-02-07 19:50:00,RR00-00,114604791,149547810,0,0
2026-02-07 19:50:00,SS00-00,291181544,433737947,35861,53792738
2026-02-07 19:50:00,TT00-00,452510333,89866045,0,0
2026-02-07 19:50:00,UU00-00,46069180,311687972,0,0
2026-02-07 19:50:00,VV00-00,850779042,32508199,0,0
2026-02-07 19:50:00,WW00-00,136772256,107121778,0,0
2026-02-07 19:50:00,XX00-00,1246217189,71751261,0,0
2026-02-07 19:50:00,YY00-00,735938698,683717209,0,0
2026-02-07 19:50:00,ZZ00-00,89054398,156919855,0,0
2026-02-07 19:55:00,AA00-00,231165083,366438772,0,0
2026-02-07 19:55:00,BB00-00,712305205,85435390,0,0
2026-02-07 19:55:00,CC00-00,50486413,322541629,5480,8221242
2026-02-07 19:55:00,DD00-00,57477542,512041220,0,0
2026-02-07 19:55:00,EE00-00,602133437,97703812,0,0
2026-02-07 19:55:00,FF00-00,161589020,56321327,0,0
2026-02-07 19:55:00,GG00-00,32186248,385745076,0,0
2026-02-07 19:55:00,HH00-00,177614014,178081888,0,0
2026-02-07 19:55:00,II00-00,238674135,23297140,24578,36867319
2026-02-07 19:55:00,JJ00-00,591942390,95979082,60928,91393219
2026-02-07 19:55:00,KK00-00,940217079,206481106,0,0
2026-02-07 19:55:00,LL00-00,956394629,309907296,83317,124975882
2026-02-07 19:55:00,MM00-00,65751485,406971112,0,0
2026-02-07 19:55:00,NN00-00,179342882,29306742,0,0
2026-02-07 19:55:00,OO00-00,614296558,519027052,0,0
2026-02-07 19:55:00,PP00-00,60324962,110534141,7743,11615586
2026-02-07 19:55:00,QQ00-00,106202937,96032855,0,0
2026-02-07 19:55:00,RR00-00,108536921,160213194,0,0
2026-02-07 19:55:00,SS00-00,264678532,447457693,0,0
2026-02-07 19:55:00,TT00-00,453438886,96304785,55029,82543653
2026-02-07 19:55:00,UU00-00,41910928,340663311,3731,5596718
2026-02-07 19:55:00,VV00-00,853268656,30913493,0,0
2026-02-07 19:55:00,WW00-00,148875972,104326588,0,0
2026-02-07 19:55:00,XX00-00,1248158490,73673932,0,0
2026-02-07 19:55:00,YY00-00,793688562,714582493,0,0
2026-02-07 19:55:00,ZZ00-00,91529831,163517331,0,0
2026-02-07 20:00:00,AA00-00,232480036,352888682,0,0
2026-02-07 20:00:00,BB00-00,682498663,89734725,0,0
2026-02-07 20:00:00,CC00-00,48524545,345075156,0,0
2026-02-07 20:00:00,DD00-00,56784120,534556506,0,0
2026-02-07 20:00:00,EE00-00,620970894,99993930,0,0
2026-02-07 20:00:00,FF00-00,170153102,56650280,0,0
2026-02-07 20:00:00,GG00-00,31379764,385118918,0,0
2026-02-07 20:00:00,HH00-00,168079478,189376385,0,0
2026-02-07 20:00:00,II00-00,229072844,22970055,0,0
2026-02-07 20:00:00,JJ00-00,560001178,103598223,0,0
2026-02-07 20:00:00,KK00-00,950132861,196319062,112074,168111579
2026-02-07 20:00:00,LL00-00,1011371444,320929487,0,0
2026-02-07 20:00:00,MM00-00,70498488,411379323,0,0
2026-02-07 20:00:00,NN00-00,172025027,31718904,0,0
2026-02-07 20:00:00,OO00-00,612113316,521210341,0,0
2026-02-07 20:00:00,PP00-00,61153655,116233453,7958,11938497
2026-02-07 20:00:00,QQ00-00,105702390,102428991,0,0
2026-02-07 20:00:00,RR00-00,102824640,173579798,0,0
2026-02-07 20:00:00,SS00-00,265865056,438995391,0,0
2026-02-07 20:00:00,TT00-00,429681592,95560152,0,0
2026-02-07 20:00:00,UU00-00,39535584,324694289,0,0
2026-02-07 20:00:00,VV00-00,900883606,33697853,0,0
2026-02-07 20:00:00,WW00-00,153345138,98288829,0,0
2026-02-07 20:00:00,XX00-00,1250000000,76754279,0,0
2026-02-07 20:00:00,YY00-00,831147076,699217728,0,0
2026-02-07 20:00:00,ZZ00-00,83406208,171350603,0,0
2026-02-07 20:05:00,AA00-00,219945015,373064462,0,0
2026-02-07 20:05:00,BB00-00,654039431,92250907,0,0
2026-02-07 20:05:00,CC00-00,45247432,332056423,0,0
2026-02-07 20:05:00,DD00-00,53619704,575773429,0,0
2026-02-07 20:05:00,EE00-00,569827667,108331045,48831,73247372
2026-02-07 20:05:00,FF00-00,160143792,53199908,0,0
2026-02-07 20:05:00,GG00-00,30150900,402624470,0,0
2026-02-07 20:05:00,HH00-00,183897970,175473322,15733,23600474
2026-02-07 20:05:00,II00-00,241680278,22628599,0,0
2026-02-07 20:05:00,JJ00-00,602040792,103306826,0,0
2026-02-07 20:05:00,KK00-00,1008204292,185145370,0,0
2026-02-07 20:05:00,LL00-00,999224990,302275297,0,0
2026-02-07 20:05:00,MM00-00,71407336,391074431,0,0
2026-02-07 20:05:00,NN00-00,163120831,29870587,0,0
2026-02-07 20:05:00,OO00-00,640240952,545089498,0,0
2026-02-07 20:05:00,PP00-00,61193556,118379688,0,0
2026-02-07 20:05:00,QQ00-00,114010648,93842111,0,0
2026-02-07 20:05:00,RR00-00,94411377,168100428,0,0
2026-02-07 20:05:00,SS00-00,290840577,397166755,0,0
2026-02-07 20:05:00,TT00-00,465759340,86831132,32565,48848892
2026-02-07 20:05:00,UU00-00,40211333,302941224,4886,7330172
2026-02-07 20:05:00,VV00-00,938318949,32919413,0,0
2026-02-07 20:05:00,WW00-00,156577744,101581698,17071,25606880
2026-02-07 20:05:00,XX00-00,1219605387,83604093,0,0
2026-02-07 20:05:00,YY00-00,828284844,692758168,0,0
2026-02-07 20:05:00,ZZ00-00,80713929,184354759,10190,15286437
2026-02-07 20:10:00,AA00-00,200193136,400535161,18145,27217553
2026-02-07 20:10:00,BB00-00,709593463,90999253,78414,117621323
2026-02-07 20:10:00,CC00-00,44738589,305768571,0,0
2026-02-07 20:10:00,DD00-00,57935245,563688688,0,0
2026-02-07 20:10:00,EE00-00,537091673,100534393,0,0
2026-02-07 20:10:00,FF00-00,167791928,53778063,0,0
2026-02-07 20:10:00,GG00-00,31802873,403178481,0,0
2026-02-07 20:10:00,HH00-00,190489612,159704335,0,0
2026-02-07 20:10:00,II00-00,251540594,23021198,0,0
2026-02-07 20:10:00,JJ00-00,550672516,95696569,0,0
2026-02-07 20:10:00,KK00-00,1103250781,168852195,96360,144540468
2026-02-07 20:10:00,LL00-00,1079667471,318349271,80618,120927806
2026-02-07 20:10:00,MM00-00,76677791,427095943,0,0
2026-02-07 20:10:00,NN00-00,149068751,27317760,0,0
2026-02-07 20:10:00,OO00-00,596932431,570642984,53495,80243002
2026-02-07 20:10:00,PP00-00,58668187,128456125,0,0
2026-02-07 20:10:00,QQ00-00,107137976,89628430,0,0
2026-02-07 20:10:00,RR00-00,90607121,167742489,0,0
2026-02-07 20:10:00,SS00-00,316232322,393096661,0,0
2026-02-07 20:10:00,TT00-00,448969732,87590346,37991,56987002
2026-02-07 20:10:00,UU00-00,42852617,305416659,5704,8556960
2026-02-07 20:10:00,VV00-00,1014926337,33259550,0,0
2026-02-07 20:10:00,WW00-00,145296016,95693728,11671,17507379
2026-02-07 20:10:00,XX00-00,1245915893,80026891,0,0
2026-02-07 20:10:00,YY00-00,809554907,741945098,64984,97477004
2026-02-07 20:10:00,ZZ00-00,74983731,185103412,7084,10627227
2026-02-07 20:15:00,AA00-00,203742145,392747707,25187,37780583
2026-02-07 20:15:00,BB00-00,691398726,82594855,0,0
2026-02-07 20:15:00,CC00-00,41079007,293668329,3709,5564732
2026-02-07 20:15:00,DD00-00,55946128,593981249,0,0
2026-02-07 20:15:00,EE00-00,520942451,104455812,0,0
2026-02-07 20:15:00,FF00-00,182966159,59095955,0,0
2026-02-07 20:15:00,GG00-00,32975491,392486135,0,0
2026-02-07 20:15:00,HH00-00,205061358,149443933,0,0
2026-02-07 20:15:00,II00-00,243198210,21361800,0,0
2026-02-07 20:15:00,JJ00-00,567834873,93012620,0,0
2026-02-07 20:15:00,KK00-00,1099822133,154526004,0,0
2026-02-07 20:15:00,LL00-00,1150908867,286850887,0,0
2026-02-07 20:15:00,MM00-00,81433360,407113987,9437,14156422
2026-02-07 20:15:00,NN00-00,148860033,24645204,16157,24236620
2026-02-07 20:15:00,OO00-00,573309002,576344406,0,0
2026-02-07 20:15:00,PP00-00,55856548,120182961,0,0
2026-02-07 20:15:00,QQ00-00,117834564,96154831,0,0
2026-02-07 20:15:00,RR00-00,92829380,164227064,0,0
2026-02-07 20:15:00,SS00-00,344722566,416385126,0,0
2026-02-07 20:15:00,TT00-00,470003174,86296799,0,0
2026-02-07 20:15:00,UU00-00,45902757,328675710,0,0
2026-02-07 20:15:00,VV00-00,968660750,35064558,110755,166133664
2026-02-07 20:15:00,WW00-00,140544996,103910114,0,0
2026-02-07 20:15:00,XX00-00,1127135783,85873004,0,0
2026-02-07 20:15:00,YY00-00,820648674,677194159,0,0
2026-02-07 20:15:00,ZZ00-00,75560459,175267364,0,0
2026-02-07 20:20:00,AA00-00,218438634,366831187,0,0
2026-02-07 20:20:00,BB00-00,756546482,83823619,67716,101574263
2026-02-07 20:20:00,CC00-00,44414542,293678925,0,0
2026-02-07 20:20:00,DD00-00,60289924,631286694,7947,11921651
2026-02-07 20:20:00,EE00-00,492897712,97512647,0,0
2026-02-07 20:20:00,FF00-00,196125427,60173344,0,0
2026-02-07 20:20:00,GG00-00,29710145,370522778,0,0
2026-02-07 20:20:00,HH00-00,204433862,148381515,15377,23066710
2026-02-07 20:20:00,II00-00,248882782,23316357,0,0
2026-02-07 20:20:00,JJ00-00,528395122,93079970,0,0
2026-02-07 20:20:00,KK00-00,1177584791,156077743,81684,122527369
2026-02-07 20:20:00,LL00-00,1174082648,303595757,0,0
2026-02-07 20:20:00,MM00-00,78467791,373451701,9059,13589659
2026-02-07 20:20:00,NN00-00,145921659,26357177,0,0
2026-02-07 20:20:00,OO00-00,547270189,582516704,0,0
2026-02-07 20:20:00,PP00-00,51919537,122946695,3613,5420673
2026-02-07 20:20:00,QQ00-00,125080978,88942864,15712,23568289
2026-02-07 20:20:00,RR00-00,99347740,168923995,10968,16452214
2026-02-07 20:20:00,SS00-00,353492072,451198734,0,0
2026-02-07 20:20:00,TT00-00,445800381,79787669,0,0
2026-02-07 20:20:00,UU00-00,48753716,337155143,0,0
2026-02-07 20:20:00,VV00-00,1007880892,32593948,0,0
2026-02-07 20:20:00,WW00-00,134557325,100619823,0,0
2026-02-07 20:20:00,XX00-00,1212285151,81653115,0,0
2026-02-07 20:20:00,YY00-00,876255765,710495317,86644,129967236
2026-02-07 20:20:00,ZZ00-00,69585048,174203640,0,0
2026-02-07 20:25:00,AA00-00,219285003,359107743,25733,38600139
2026-02-07 20:25:00,BB00-00,698505569,87135412,0,0
2026-02-07 20:25:00,CC00-00,46508032,314477441,0,0
2026-02-07 20:25:00,DD00-00,54442021,583426234,0,0
2026-02-07 20:25:00,EE00-00,469089944,104161554,0,0
2026-02-07 20:25:00,FF00-00,206382090,55591543,0,0
2026-02-07 20:25:00,GG00-00,28019149,378148941,0,0
2026-02-07 20:25:00,HH00-00,207116830,133590678,0,0
2026-02-07 20:25:00,II00-00,233594706,24664239,17012,25519158
2026-02-07 20:25:00,JJ00-00,485989603,84800825,0,0
2026-02-07 20:25:00,KK00-00,1128373361,145369464,90671,136007880
2026-02-07 20:25:00,LL00-00,1096363302,298174826,0,0
2026-02-07 20:25:00,MM00-00,75363483,364342891,0,0
2026-02-07 20:25:00,NN00-00,157379471,27315850,0,0
2026-02-07 20:25:00,OO00-00,599695433,569977090,0,0
2026-02-07 20:25:00,PP00-00,53533797,128143681,4100,6150075
2026-02-07 20:25:00,QQ00-00,117956941,95998559,0,0
2026-02-07 20:25:00,RR00-00,101528898,169497605,0,0
2026-02-07 20:25:00,SS00-00,318956716,467289585,21726,32590369
2026-02-07 20:25:00,TT00-00,442003932,79064822,31003,46505169
2026-02-07 20:25:00,UU00-00,52590379,340051369,0,0
2026-02-07 20:25:00,VV00-00,933704283,35119790,0,0
2026-02-07 20:25:00,WW00-00,123448150,108505404,0,0
2026-02-07 20:25:00,XX00-00,1250000000,86257706,0,0
2026-02-07 20:25:00,YY00-00,873913272,772238634,0,0
2026-02-07 20:25:00,ZZ00-00,70703410,164091340,0,0
