timestamp,id,limit_group,poi_code,new_pre_control_mbps_in,limit_mbps_in,new_volume_mbps_in,new_volume_mbps_out,new_dropped_mbps_in,cur_volume_mbps_in,cur_volume_mbps_out,new_volume_bytes_in,new_volume_bytes_out,cur_volume_bytes_in,cur_volume_bytes_out,limit_kbps_in,new_dropped_bytes_in,new_dropped_packets_in
2025-01-17 00:35:00,CC02-02-2015,CC02-02,2015,437.8,714.2,437.8,43.4,0.0,404.4,31.5,16417171783.0,1626026060.0,15164890741.0,1181665970.0,714214.0,0.0,0.0
2025-01-17 00:40:00,CC02-02-2015,CC02-02,2015,424.4,720.9,424.4,54.4,0.0,480.7,63.6,15916466785.0,2040598947.0,18026079208.0,2386869083.0,720866.0,0.0,0.0
2025-01-17 00:45:00,CC02-02-2015,CC02-02,2015,441.5,720.9,441.5,32.6,0.0,397.1,43.7,16556277291.0,1223765679.0,14889837997.0,1639411622.0,720866.0,0.0,0.0
2025-01-17 00:50:00,CC02-02-2015,CC02-02,2015,477.9,720.9,477.9,68.7,0.0,396.3,52.2,17920060182.0,2576500640.0,14859601149.0,1959029636.0,720866.0,0.0,0.0
2025-01-17 00:55:00,CC02-02-2015,CC02-02,2015,430.4,720.9,430.4,22.5,0.0,438.7,58.6,16139953181.0,844063400.0,16452057265.0,2196937947.0,720866.0,0.0,0.0
2025-01-17 01:00:00,CC02-02-2015,CC02-02,2015,416.1,757.9,416.1,45.4,0.0,430.9,51.0,15605284242.0,1701908856.0,16158529033.0,1913747902.0,757892.0,0.0,0.0
2025-01-17 01:05:00,CC02-02-2015,CC02-02,2015,430.4,757.9,430.4,22.0,0.0,401.9,30.4,16141398691.0,826809540.0,15070973325.0,1139458399.0,757892.0,0.0,0.0
2025-01-17 01:10:00,CC02-02-2015,CC02-02,2015,443.7,757.9,443.7,31.0,0.0,476.9,36.2,16637889784.0,1161432876.0,17884086226.0,1357254478.0,757892.0,0.0,0.0
2025-01-17 01:15:00,CC02-02-2015,CC02-02,2015,455.4,757.9,455.4,23.5,0.0,434.1,42.8,17078974742.0,881050076.0,16280384846.0,1604054345.0,757892.0,0.0,0.0
2025-01-17 01:20:00,CC02-02-2015,CC02-02,2015,462.1,740.4,462.1,24.2,0.0,420.3,22.6,17330188700.0,906437268.0,15760990345.0,848984361.0,740391.0,0.0,0.0
2025-01-17 01:25:00,CC02-02-2015,CC02-02,2015,419.0,740.4,419.0,32.2,0.0,432.0,55.0,15711943619.0,1207114395.0,16199920134.0,2060754822.0,740391.0,0.0,0.0
2025-01-17 01:30:00,CC02-02-2015,CC02-02,2015,421.0,740.4,421.0,41.3,0.0,399.6,34.1,15786739560.0,1548771023.0,14985644069.0,1280014078.0,740391.0,0.0,0.0
2025-01-17 01:35:00,CC02-02-2015,CC02-02,2015,434.2,740.4,434.2,64.8,0.0,454.4,62.5,16281518396.0,2431299564.0,17040932762.0,2343943741.0,740391.0,0.0,0.0
2025-01-17 01:40:00,CC02-02-2015,CC02-02,2015,455.4,700.4,455.4,48.6,0.0,437.4,45.8,17076020328.0,1821119702.0,16401903575.0,1719328969.0,700363.0,0.0,0.0
2025-01-17 01:45:00,CC02-02-2015,CC02-02,2015,414.5,700.4,414.5,37.7,0.0,426.9,26.3,15542999988.0,1412375993.0,16008701340.0,985496850.0,700363.0,0.0,0.0
2025-01-17 01:50:00,CC02-02-2015,CC02-02,2015,428.2,700.4,428.2,54.1,0.0,432.0,31.7,16057565803.0,2027314654.0,16199418352.0,1189537683.0,700363.0,0.0,0.0
2025-01-17 01:55:00,CC02-02-2015,CC02-02,2015,428.5,700.4,428.5,53.6,0.0,413.7,27.5,16069063243.0,2011791815.0,15514810963.0,1030551583.0,700363.0,0.0,0.0
2025-01-17 02:00:00,CC02-02-2015,CC02-02,2015,460.8,766.9,460.8,68.6,0.0,455.4,57.8,17278838531.0,2572399596.0,17077713266.0,2168497283.0,766859.0,0.0,0.0
2025-01-17 02:05:00,CC02-02-2015,CC02-02,2015,452.1,766.9,452.1,22.7,0.0,418.6,51.7,16952850004.0,850225934.0,15695841514.0,1938631075.0,766859.0,0.0,0.0
2025-01-17 02:10:00,CC02-02-2015,CC02-02,2015,460.0,766.9,460.0,66.8,0.0,420.6,25.8,17248856603.0,2506178139.0,15771015505.0,966972649.0,766859.0,0.0,0.0
2025-01-17 02:15:00,CC02-02-2015,CC02-02,2015,469.1,766.9,469.1,27.5,0.0,436.1,27.9,17591773967.0,1030391581.0,16354118437.0,1047328928.0,766859.0,0.0,0.0
2025-01-17 02:20:00,CC02-02-2015,CC02-02,2015,0.0,745.9,0.0,0.0,0.0,390.7,29.8,0.0,0.0,14651281329.0,1116835296.0,745936.0,0.0,0.0
2025-01-17 02:25:00,CC02-02-2015,CC02-02,2015,416.0,745.9,416.0,27.7,0.0,443.4,48.9,15600242079.0,1040399196.0,16625901752.0,1831936060.0,745936.0,0.0,0.0
2025-01-17 02:30:00,CC02-02-2015,CC02-02,2015,416.1,745.9,416.1,58.0,0.0,431.4,40.8,15605322402.0,2175236979.0,16178693468.0,1530300373.0,745936.0,0.0,0.0
2025-01-17 02:35:00,CC02-02-2015,CC02-02,2015,402.3,745.9,402.3,60.0,0.0,443.0,60.6,15087239602.0,2250352557.0,16611322898.0,2273945913.0,745936.0,0.0,0.0
2025-01-17 02:40:00,CC02-02-2015,CC02-02,2015,431.3,730.3,431.3,45.1,0.0,427.0,35.0,16174696472.0,1691350025.0,16014061952.0,1311058090.0,730302.0,0.0,0.0
2025-01-17 02:45:00,CC02-02-2015,CC02-02,2015,432.9,730.3,432.9,52.1,0.0,414.7,41.5,16233468281.0,1952309492.0,15550078480.0,1556247298.0,730302.0,0.0,0.0
2025-01-17 02:50:00,CC02-02-2015,CC02-02,2015,457.5,730.3,457.5,64.9,0.0,434.4,32.6,17157284556.0,2432261344.0,16288926363.0,1222405842.0,730302.0,0.0,0.0
2025-01-17 02:55:00,CC02-02-2015,CC02-02,2015,441.3,730.3,441.3,24.0,0.0,452.5,57.8,16549725261.0,898589497.0,16967365652.0,2168139637.0,730302.0,0.0,0.0
2025-01-17 03:00:00,CC02-02-2015,CC02-02,2015,430.7,749.2,430.7,50.5,0.0,420.6,56.6,16149825230.0,1892137366.0,15772419598.0,2120806277.0,749163.0,0.0,0.0
2025-01-17 03:05:00,CC02-02-2015,CC02-02,2015,438.5,749.2,438.5,57.4,0.0,449.1,49.5,16444946812.0,2154243551.0,16841612423.0,1857759357.0,749163.0,0.0,0.0
2025-01-17 03:10:00,CC02-02-2015,CC02-02,2015,419.1,749.2,419.1,21.4,0.0,425.9,61.8,15717290600.0,801681472.0,15969998200.0,2318512935.0,749163.0,0.0,0.0
2025-01-17 03:15:00,CC02-02-2015,CC02-02,2015,462.5,749.2,462.5,56.7,0.0,422.6,24.0,17344829230.0,2127276651.0,15847861327.0,899391121.0,749163.0,0.0,0.0
2025-01-17 03:20:00,CC02-02-2015,CC02-02,2015,424.4,713.7,424.4,53.0,0.0,450.3,28.2,15916813645.0,1987844170.0,16884579652.0,1058521282.0,713653.0,0.0,0.0
2025-01-17 03:25:00,CC02-02-2015,CC02-02,2015,417.0,713.7,417.0,28.0,0.0,439.2,54.1,15637722216.0,1050408659.0,16468172355.0,2029917327.0,713653.0,0.0,0.0
2025-01-17 03:30:00,CC02-02-2015,CC02-02,2015,458.2,713.7,458.2,55.5,0.0,403.8,47.1,17181250296.0,2079940108.0,15142713078.0,1764719383.0,713653.0,0.0,0.0
2025-01-17 03:35:00,CC02-02-2015,CC02-02,2015,453.0,713.7,453.0,64.0,0.0,427.9,41.4,16989121115.0,2400178465.0,16045227291.0,1551576176.0,713653.0,0.0,0.0
2025-01-17 03:40:00,CC02-02-2015,CC02-02,2015,404.7,717.6,404.7,34.3,0.0,408.1,36.5,15177542857.0,1287711938.0,15303373444.0,1367068648.0,717562.0,0.0,0.0
2025-01-17 03:45:00,CC02-02-2015,CC02-02,2015,458.9,717.6,458.9,29.0,0.0,442.9,39.9,17210569438.0,1086740521.0,16608054191.0,1496049012.0,717562.0,0.0,0.0
2025-01-17 03:50:00,CC02-02-2015,CC02-02,2015,425.4,717.6,425.4,46.0,0.0,413.3,45.1,15951860218.0,1726257887.0,15497774979.0,1692451773.0,717562.0,0.0,0.0
2025-01-17 03:55:00,CC02-02-2015,CC02-02,2015,433.1,717.6,433.1,30.4,0.0,435.3,34.3,16241614454.0,1138857072.0,16324924362.0,1286197137.0,717562.0,0.0,0.0
2025-01-17 04:00:00,CC02-02-2015,CC02-02,2015,444.9,710.0,444.9,26.6,0.0,442.7,34.6,16684035476.0,996433946.0,16601684866.0,1296151215.0,709985.0,0.0,0.0
2025-01-17 04:05:00,CC02-02-2015,CC02-02,2015,453.3,710.0,453.3,42.1,0.0,442.9,56.6,16999123512.0,1577692249.0,16609570818.0,2123026348.0,709985.0,0.0,0.0
2025-01-17 04:10:00,CC02-02-2015,CC02-02,2015,450.3,710.0,450.3,51.9,0.0,420.8,37.6,16887899149.0,1947286236.0,15778163193.0,1410244757.0,709985.0,0.0,0.0
2025-01-17 04:15:00,CC02-02-2015,CC02-02,2015,439.9,710.0,439.9,36.3,0.0,433.0,39.6,16497476028.0,1361882954.0,16238656034.0,1484420989.0,709985.0,0.0,0.0
2025-01-17 04:20:00,CC02-02-2015,CC02-02,2015,432.1,727.1,432.1,32.7,0.0,417.7,54.9,16202043879.0,1226040970.0,15662146755.0,2057030381.0,727116.0,0.0,0.0
2025-01-17 04:25:00,CC02-02-2015,CC02-02,2015,449.7,727.1,449.7,48.7,0.0,423.3,41.7,16861906403.0,1826338929.0,15873616268.0,1564072856.0,727116.0,0.0,0.0
2025-01-17 04:30:00,CC02-02-2015,CC02-02,2015,438.5,727.1,438.5,59.5,0.0,412.5,28.1,16443686915.0,2232064194.0,15468463541.0,1052108731.0,727116.0,0.0,0.0
2025-01-17 04:35:00,CC02-02-2015,CC02-02,2015,478.9,727.1,478.9,40.4,0.0,433.2,61.7,17960466528.0,1514603278.0,16244442607.0,2312685137.0,727116.0,0.0,0.0
2025-01-17 04:40:00,CC02-02-2015,CC02-02,2015,453.3,762.6,453.3,52.5,0.0,441.9,44.5,16999612447.0,1967682330.0,16570643502.0,1667454962.0,762616.0,0.0,0.0
2025-01-17 04:45:00,CC02-02-2015,CC02-02,2015,421.6,762.6,421.6,59.8,0.0,414.7,59.3,15809459016.0,2241794876.0,15550101857.0,2224104391.0,762616.0,0.0,0.0
2025-01-17 04:50:00,CC02-02-2015,CC02-02,2015,431.0,762.6,431.0,53.3,0.0,414.8,33.2,16161138719.0,1999063579.0,15554351016.0,1244274230.0,762616.0,0.0,0.0
2025-01-17 04:55:00,CC02-02-2015,CC02-02,2015,442.0,762.6,442.0,38.3,0.0,464.9,43.2,16575906269.0,1437266278.0,17434336547.0,1619939141.0,762616.0,0.0,0.0
2025-01-17 05:00:00,CC02-02-2015,CC02-02,2015,468.3,726.5,468.3,63.9,0.0,414.8,27.6,17562648216.0,2396437360.0,15553431887.0,1034314815.0,726522.0,0.0,0.0
2025-01-17 05:05:00,CC02-02-2015,CC02-02,2015,470.7,726.5,470.7,26.1,0.0,446.9,27.1,17651018448.0,978871784.0,16757988819.0,1016813090.0,726522.0,0.0,0.0
2025-01-17 05:10:00,CC02-02-2015,CC02-02,2015,432.7,726.5,432.7,24.0,0.0,452.8,55.3,16226595730.0,901525479.0,16980903759.0,2075299380.0,726522.0,0.0,0.0
2025-01-17 05:15:00,CC02-02-2015,CC02-02,2015,421.4,726.5,421.4,53.1,0.0,438.0,42.4,15803283587.0,1991727457.0,16423421458.0,1591305562.0,726522.0,0.0,0.0
2025-01-17 05:20:00,CC02-02-2015,CC02-02,2015,418.7,719.5,418.7,52.1,0.0,439.6,63.1,15702995961.0,1953204975.0,16485745488.0,2365913930.0,719494.0,0.0,0.0
2025-01-17 05:25:00,CC02-02-2015,CC02-02,2015,446.4,719.5,446.4,55.7,0.0,433.6,36.5,16739480788.0,2089591266.0,16259933953.0,1369857900.0,719494.0,0.0,0.0
2025-01-17 05:30:00,CC02-02-2015,CC02-02,2015,489.5,719.5,489.5,33.9,0.0,404.0,49.6,18357440875.0,1272374042.0,15151379732.0,1858232864.0,719494.0,0.0,0.0
2025-01-17 05:35:00,CC02-02-2015,CC02-02,2015,452.5,719.5,452.5,67.6,0.0,454.2,40.5,16966986466.0,2534750026.0,17033198145.0,1519812838.0,719494.0,0.0,0.0
2025-01-17 05:40:00,CC02-02-2015,CC02-02,2015,407.6,748.6,407.6,56.2,0.0,423.0,47.3,15286280011.0,2107429416.0,15862013127.0,1774058128.0,748550.0,0.0,0.0
2025-01-17 05:45:00,CC02-02-2015,CC02-02,2015,425.9,748.6,425.9,58.4,0.0,449.4,28.4,15971599079.0,2190916718.0,16851149435.0,1065183806.0,748550.0,0.0,0.0
2025-01-17 05:50:00,CC02-02-2015,CC02-02,2015,428.1,748.6,428.1,28.7,0.0,431.8,51.7,16053316617.0,1076784935.0,16191831241.0,1939254195.0,748550.0,0.0,0.0
2025-01-17 05:55:00,CC02-02-2015,CC02-02,2015,424.0,748.6,424.0,32.2,0.0,442.1,58.9,15898559046.0,1208173757.0,16580463567.0,2208442152.0,748550.0,0.0,0.0
2025-01-17 06:00:00,CC02-02-2015,CC02-02,2015,433.1,760.2,433.1,50.6,0.0,437.9,43.6,16242423258.0,1897330961.0,16422369347.0,1635519824.0,760162.0,0.0,0.0
2025-01-17 06:05:00,CC02-02-2015,CC02-02,2015,449.1,760.2,449.1,42.5,0.0,422.8,29.2,16841310457.0,1593441906.0,15853520667.0,1094627160.0,760162.0,0.0,0.0
2025-01-17 06:10:00,CC02-02-2015,CC02-02,2015,455.7,760.2,455.7,43.9,0.0,448.7,39.4,17089860932.0,1645684932.0,16827445862.0,1478622090.0,760162.0,0.0,0.0
2025-01-17 06:15:00,CC02-02-2015,CC02-02,2015,464.4,760.2,464.4,30.3,0.0,405.0,29.2,17415332998.0,1134423409.0,15186812317.0,1095779223.0,760162.0,0.0,0.0
2025-01-17 06:20:00,CC02-02-2015,CC02-02,2015,452.5,716.4,452.5,37.7,0.0,457.9,38.7,16970608818.0,1415115703.0,17171632214.0,1450741523.0,716427.0,0.0,0.0
2025-01-17 06:25:00,CC02-02-2015,CC02-02,2015,400.5,716.4,400.5,20.4,0.0,455.4,63.7,15019808173.0,763619710.0,17075829120.0,2390243337.0,716427.0,0.0,0.0
2025-01-17 06:30:00,CC02-02-2015,CC02-02,2015,419.5,716.4,419.5,58.3,0.0,427.3,52.8,15730383472.0,2185132962.0,16023031774.0,1980353412.0,716427.0,0.0,0.0
2025-01-17 06:35:00,CC02-02-2015,CC02-02,2015,438.5,716.4,438.5,49.7,0.0,438.0,62.9,16443281376.0,1862094819.0,16425986846.0,2357406772.0,716427.0,0.0,0.0
2025-01-17 06:40:00,CC02-02-2015,CC02-02,2015,445.0,755.8,445.0,45.1,0.0,427.8,49.7,16688515162.0,1690279433.0,16040845762.0,1865176038.0,755848.0,0.0,0.0
2025-01-17 06:45:00,CC02-02-2015,CC02-02,2015,460.2,755.8,460.2,37.9,0.0,416.0,30.7,17256578977.0,1421654402.0,15600298934.0,1151197203.0,755848.0,0.0,0.0
2025-01-17 06:50:00,CC02-02-2015,CC02-02,2015,443.1,755.8,443.1,25.6,0.0,431.5,55.8,16617164576.0,961824539.0,16180776193.0,2091002891.0,755848.0,0.0,0.0
2025-01-17 06:55:00,CC02-02-2015,CC02-02,2015,443.5,755.8,443.5,51.5,0.0,439.0,62.5,16629457794.0,1929958808.0,16464012449.0,2342519308.0,755848.0,0.0,0.0
2025-01-17 07:00:00,CC02-02-2015,CC02-02,2015,447.6,720.7,447.6,39.8,0.0,461.0,50.3,16784080688.0,1491842939.0,17288434969.0,1885379477.0,720663.0,0.0,0.0
2025-01-17 07:05:00,CC02-02-2015,CC02-02,2015,437.4,720.7,437.4,26.0,0.0,429.7,21.7,16403508548.0,975176884.0,16114316430.0,812766919.0,720663.0,0.0,0.0
2025-01-17 07:10:00,CC02-02-2015,CC02-02,2015,444.9,720.7,444.9,66.4,0.0,434.3,31.1,16681942219.0,2491731405.0,16284852128.0,1164958898.0,720663.0,0.0,0.0
2025-01-17 07:15:00,CC02-02-2015,CC02-02,2015,467.0,720.7,467.0,48.8,0.0,461.2,59.8,17510918641.0,1830346118.0,17295457645.0,2242303663.0,720663.0,0.0,0.0
2025-01-17 07:20:00,CC02-02-2015,CC02-02,2015,441.8,716.6,441.8,28.2,0.0,445.1,66.6,16568152858.0,1059069837.0,16690060916.0,2496963298.0,716642.0,0.0,0.0
2025-01-17 07:25:00,CC02-02-2015,CC02-02,2015,443.3,716.6,443.3,65.8,0.0,406.2,43.1,16622663897.0,2468762410.0,15231136385.0,1616549771.0,716642.0,0.0,0.0
2025-01-17 07:30:00,CC02-02-2015,CC02-02,2015,443.6,716.6,443.6,37.3,0.0,434.7,64.1,16633480094.0,1397560169.0,16299846953.0,2402569982.0,716642.0,0.0,0.0
2025-01-17 07:35:00,CC02-02-2015,CC02-02,2015,471.9,716.6,471.9,49.7,0.0,452.9,67.3,17697990906.0,1863071435.0,16984295458.0,2524947831.0,716642.0,0.0,0.0
2025-01-17 07:40:00,CC02-02-2015,CC02-02,2015,421.8,732.4,421.8,50.1,0.0,486.7,67.9,15817673556.0,1878794858.0,18252477087.0,2547054298.0,732422.0,0.0,0.0
2025-01-17 07:45:00,CC02-02-2015,CC02-02,2015,482.9,732.4,482.9,25.4,0.0,440.4,27.3,18109355459.0,950688689.0,16515504815.0,1023765049.0,732422.0,0.0,0.0
2025-01-17 07:50:00,CC02-02-2015,CC02-02,2015,421.4,732.4,421.4,24.0,0.0,394.2,54.6,15801674289.0,900793477.0,14783598108.0,2047805649.0,732422.0,0.0,0.0
2025-01-17 07:55:00,CC02-02-2015,CC02-02,2015,432.9,732.4,432.9,61.5,0.0,400.2,55.0,16235058427.0,2304695249.0,15007144048.0,2063465366.0,732422.0,0.0,0.0
2025-01-17 08:00:00,CC02-02-2015,CC02-02,2015,463.0,704.0,463.0,26.1,0.0,424.2,27.1,17361731718.0,978571150.0,15906565545.0,1017357770.0,704013.0,0.0,0.0
2025-01-17 08:05:00,CC02-02-2015,CC02-02,2015,469.7,704.0,469.7,50.7,0.0,419.5,53.3,17612801402.0,1899834334.0,15730537484.0,1999710796.0,704013.0,0.0,0.0
2025-01-17 08:10:00,CC02-02-2015,CC02-02,2015,419.3,704.0,419.3,38.7,0.0,456.8,47.2,15722247349.0,1452229290.0,17130412132.0,1768477913.0,704013.0,0.0,0.0
2025-01-17 08:15:00,CC02-02-2015,CC02-02,2015,426.6,704.0,426.6,56.1,0.0,479.1,42.7,15997969208.0,2104065113.0,17966213258.0,1599742069.0,704013.0,0.0,0.0
2025-01-17 08:20:00,CC02-02-2015,CC02-02,2015,456.3,759.6,456.3,54.0,0.0,457.4,64.5,17111785833.0,2023979376.0,17153606751.0,2416973211.0,759647.0,0.0,0.0
2025-01-17 08:25:00,CC02-02-2015,CC02-02,2015,500.7,759.6,500.7,54.5,0.0,461.1,24.8,18777095129.0,2042479800.0,17290808645.0,930327129.0,759647.0,0.0,0.0
2025-01-17 08:30:00,CC02-02-2015,CC02-02,2015,478.7,759.6,478.7,53.1,0.0,457.1,57.5,17950264376.0,1991947452.0,17140023373.0,2155081371.0,759647.0,0.0,0.0
2025-01-17 08:35:00,CC02-02-2015,CC02-02,2015,448.4,759.6,448.4,25.6,0.0,452.0,38.4,16814114016.0,958793854.0,16951002293.0,1438403595.0,759647.0,0.0,0.0
2025-01-17 08:40:00,CC02-02-2015,CC02-02,2015,403.9,760.5,403.9,55.0,0.0,430.1,58.4,15147669084.0,2061982684.0,16128048591.0,2191050322.0,760493.0,0.0,0.0
2025-01-17 08:45:00,CC02-02-2015,CC02-02,2015,457.8,760.5,457.8,50.5,0.0,463.3,34.4,17167741926.0,1893923809.0,17372768805.0,1288840871.0,760493.0,0.0,0.0
2025-01-17 08:50:00,CC02-02-2015,CC02-02,2015,465.1,760.5,465.1,23.8,0.0,440.9,62.2,17440961511.0,893776743.0,16533381830.0,2331742884.0,760493.0,0.0,0.0
2025-01-17 08:55:00,CC02-02-2015,CC02-02,2015,450.9,760.5,450.9,66.2,0.0,466.9,31.4,16909163193.0,2483830577.0,17509781058.0,1176379499.0,760493.0,0.0,0.0
2025-01-17 09:00:00,CC02-02-2015,CC02-02,2015,442.7,704.3,442.7,63.4,0.0,460.4,38.5,16599428601.0,2379049698.0,17263779129.0,1442423999.0,704308.0,0.0,0.0
2025-01-17 09:05:00,CC02-02-2015,CC02-02,2015,465.6,704.3,465.6,24.6,0.0,453.1,33.1,17458687089.0,922500471.0,16992136453.0,1241098150.0,704308.0,0.0,0.0
2025-01-17 09:10:00,CC02-02-2015,CC02-02,2015,444.2,704.3,444.2,54.3,0.0,439.6,32.2,16657331302.0,2035823976.0,16484704060.0,1206947751.0,704308.0,0.0,0.0
2025-01-17 09:15:00,CC02-02-2015,CC02-02,2015,505.3,704.3,505.3,31.7,0.0,455.3,42.8,18947417374.0,1188290434.0,17074025427.0,1606431930.0,704308.0,0.0,0.0
2025-01-17 09:20:00,CC02-02-2015,CC02-02,2015,499.8,693.8,499.8,65.5,0.0,446.8,55.0,18742069884.0,2455749728.0,16754204105.0,2061222536.0,693832.0,0.0,0.0
2025-01-17 09:25:00,CC02-02-2015,CC02-02,2015,483.8,693.8,483.8,36.1,0.0,425.3,37.3,18144200557.0,1353852132.0,15950016127.0,1398213995.0,693832.0,0.0,0.0
2025-01-17 09:30:00,CC02-02-2015,CC02-02,2015,474.1,693.8,474.1,69.6,0.0,440.2,64.7,17779637719.0,2609762440.0,16508656412.0,2424863319.0,693832.0,0.0,0.0
2025-01-17 09:35:00,CC02-02-2015,CC02-02,2015,460.7,693.8,460.7,37.7,0.0,471.4,37.2,17276043226.0,1413763081.0,17678609963.0,1396617689.0,693832.0,0.0,0.0
2025-01-17 09:40:00,CC02-02-2015,CC02-02,2015,476.6,690.0,476.6,31.5,0.0,414.2,39.2,17871912548.0,1182653313.0,15532312367.0,1468613377.0,690023.0,0.0,0.0
2025-01-17 09:45:00,CC02-02-2015,CC02-02,2015,514.0,690.0,514.0,35.0,0.0,519.3,54.3,19276665576.0,1313118852.0,19474158564.0,2036242389.0,690023.0,0.0,0.0
2025-01-17 09:50:00,CC02-02-2015,CC02-02,2015,500.5,690.0,500.5,67.8,0.0,462.6,27.0,18769185071.0,2542620427.0,17349190941.0,1012932827.0,690023.0,0.0,0.0
2025-01-17 09:55:00,CC02-02-2015,CC02-02,2015,489.3,690.0,489.3,37.1,0.0,493.5,30.1,18349070005.0,1392613847.0,18504458059.0,1129032900.0,690023.0,0.0,0.0
2025-01-17 10:00:00,CC02-02-2015,CC02-02,2015,507.3,704.9,507.3,66.1,0.0,434.1,27.6,19025010543.0,2478286833.0,16279375544.0,1036509861.0,704908.0,0.0,0.0
2025-01-17 10:05:00,CC02-02-2015,CC02-02,2015,502.4,704.9,502.4,57.5,0.0,461.4,67.5,18838609819.0,2155399524.0,17303459020.0,2532801421.0,704908.0,0.0,0.0
2025-01-17 10:10:00,CC02-02-2015,CC02-02,2015,502.3,704.9,502.3,61.1,0.0,506.5,67.2,18836433542.0,2290185083.0,18994499921.0,2518467317.0,704908.0,0.0,0.0
2025-01-17 10:15:00,CC02-02-2015,CC02-02,2015,517.8,704.9,517.8,34.7,0.0,496.4,46.4,19416105521.0,1299826300.0,18615539042.0,1741747739.0,704908.0,0.0,0.0
2025-01-17 10:20:00,CC02-02-2015,CC02-02,2015,511.3,688.2,511.3,68.7,0.0,482.9,71.9,19172942974.0,2577185789.0,18109133933.0,2698030191.0,688243.0,0.0,0.0
2025-01-17 10:25:00,CC02-02-2015,CC02-02,2015,521.8,688.2,521.8,40.7,0.0,535.3,75.9,19567486594.0,1524676809.0,20074359395.0,2846922244.0,688243.0,0.0,0.0
2025-01-17 10:30:00,CC02-02-2015,CC02-02,2015,510.6,688.2,510.6,69.4,0.0,468.7,48.9,19145870661.0,2603392210.0,17575214577.0,1834869781.0,688243.0,0.0,0.0
2025-01-17 10:35:00,CC02-02-2015,CC02-02,2015,505.3,688.2,505.3,41.9,0.0,523.8,37.2,18948726970.0,1571727845.0,19641869416.0,1394683041.0,688243.0,0.0,0.0
2025-01-17 10:40:00,CC02-02-2015,CC02-02,2015,502.7,696.9,502.7,46.0,0.0,495.9,40.1,18849437793.0,1726036278.0,18595841566.0,1505066358.0,696860.0,0.0,0.0
2025-01-17 10:45:00,CC02-02-2015,CC02-02,2015,503.7,696.9,503.7,53.7,0.0,490.8,63.2,18889748789.0,2014461178.0,18406106662.0,2369027083.0,696860.0,0.0,0.0
2025-01-17 10:50:00,CC02-02-2015,CC02-02,2015,487.6,696.9,487.6,71.8,0.0,471.4,33.8,18285921443.0,2690846839.0,17676623871.0,1267029441.0,696860.0,0.0,0.0
2025-01-17 10:55:00,CC02-02-2015,CC02-02,2015,505.8,696.9,505.8,72.6,0.0,477.9,59.7,18968933118.0,2720916374.0,17922848919.0,2239185208.0,696860.0,0.0,0.0
2025-01-17 11:00:00,CC02-02-2015,CC02-02,2015,508.9,687.8,508.9,59.0,0.0,522.0,33.8,19083078972.0,2214259845.0,19575128810.0,1266351009.0,687844.0,0.0,0.0
2025-01-17 11:05:00,CC02-02-2015,CC02-02,2015,521.6,687.8,521.6,28.7,0.0,524.3,50.2,19561790952.0,1074888110.0,19661969320.0,1880805133.0,687844.0,0.0,0.0
2025-01-17 11:10:00,CC02-02-2015,CC02-02,2015,568.8,687.8,568.8,46.9,0.0,510.7,35.7,21329882418.0,1757566314.0,19151309132.0,1338071064.0,687844.0,0.0,0.0
2025-01-17 11:15:00,CC02-02-2015,CC02-02,2015,536.3,687.8,536.3,80.1,0.0,525.7,52.7,20109472464.0,3002853151.0,19715553392.0,1975851574.0,687844.0,0.0,0.0
2025-01-17 11:20:00,CC02-02-2015,CC02-02,2015,548.2,697.3,548.2,56.2,0.0,530.4,56.5,20558257101.0,2106493776.0,19891519313.0,2120010145.0,697289.0,0.0,0.0
2025-01-17 11:25:00,CC02-02-2015,CC02-02,2015,552.4,697.3,552.4,37.6,0.0,527.3,41.5,20715058701.0,1410144415.0,19774102073.0,1555813786.0,697289.0,0.0,0.0
2025-01-17 11:30:00,CC02-02-2015,CC02-02,2015,583.5,697.3,583.5,60.0,0.0,519.8,45.3,21880563406.0,2251585694.0,19492658259.0,1699181463.0,697289.0,0.0,0.0
2025-01-17 11:35:00,CC02-02-2015,CC02-02,2015,541.4,697.3,541.4,77.7,0.0,554.6,59.3,20301398840.0,2913471991.0,20799151363.0,2221946172.0,697289.0,0.0,0.0
2025-01-17 11:40:00,CC02-02-2015,CC02-02,2015,552.1,689.1,552.1,54.3,0.0,572.7,55.2,20702349837.0,2036468894.0,21475139201.0,2069806119.0,689122.0,0.0,0.0
2025-01-17 11:45:00,CC02-02-2015,CC02-02,2015,557.7,689.1,557.7,69.6,0.0,557.9,76.6,20912471096.0,2610508407.0,20920407829.0,2872913021.0,689122.0,0.0,0.0
2025-01-17 11:50:00,CC02-02-2015,CC02-02,2015,586.8,689.1,586.8,80.1,0.0,562.1,45.4,22005924470.0,3003435537.0,21080268542.0,1701240196.0,689122.0,0.0,0.0
2025-01-17 11:55:00,CC02-02-2015,CC02-02,2015,594.1,689.1,594.1,63.4,0.0,571.6,45.2,22278031440.0,2377065178.0,21435333580.0,1695593630.0,689122.0,0.0,0.0
2025-01-17 12:00:00,CC02-02-2015,CC02-02,2015,578.5,686.3,578.5,78.7,0.0,554.0,77.7,21695230702.0,2950190108.0,20773488944.0,2915385377.0,686260.0,0.0,0.0
